election_key,election_date,election_type,contest,contest_slug,contest_order,candidate,candidate_party,candidate_order,precinct,ward,votes
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,RAYLA CAMPBELL,Republican,2,6-2,6,137
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,RAYLA CAMPBELL,Republican,2,6-3,6,159
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,RAYLA CAMPBELL,Republican,2,7-1,7,79
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,RAYLA CAMPBELL,Republican,2,7-2,7,114
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,RAYLA CAMPBELL,Republican,2,7-3,7,78
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,RAYLA CAMPBELL,Republican,2,7-3A,7,30
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,RAYLA CAMPBELL,Republican,2,8-1,8,176
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,RAYLA CAMPBELL,Republican,2,8-2,8,140
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,RAYLA CAMPBELL,Republican,2,8-3,8,92
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,JUAN SANCHEZ,Green-Rainbow Party,3,1-1,1,23
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,JUAN SANCHEZ,Green-Rainbow Party,3,1-2,1,33
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,JUAN SANCHEZ,Green-Rainbow Party,3,1-3,1,27
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,JUAN SANCHEZ,Green-Rainbow Party,3,2-1,2,17
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,JUAN SANCHEZ,Green-Rainbow Party,3,2-2,2,23
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,JUAN SANCHEZ,Green-Rainbow Party,3,2-3,2,23
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,JUAN SANCHEZ,Green-Rainbow Party,3,3-1,3,19
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,JUAN SANCHEZ,Green-Rainbow Party,3,3-1A,3,25
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,JUAN SANCHEZ,Green-Rainbow Party,3,3-2,3,35
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,JUAN SANCHEZ,Green-Rainbow Party,3,3-3,3,35
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,JUAN SANCHEZ,Green-Rainbow Party,3,4-1,4,24
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,JUAN SANCHEZ,Green-Rainbow Party,3,4-2,4,18
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,JUAN SANCHEZ,Green-Rainbow Party,3,4-3,4,35
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,JUAN SANCHEZ,Green-Rainbow Party,3,5-1,5,14
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,JUAN SANCHEZ,Green-Rainbow Party,3,5-2,5,29
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,JUAN SANCHEZ,Green-Rainbow Party,3,5-3,5,17
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,JUAN SANCHEZ,Green-Rainbow Party,3,5-3A,5,3
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,JUAN SANCHEZ,Green-Rainbow Party,3,6-1,6,42
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,JUAN SANCHEZ,Green-Rainbow Party,3,6-2,6,18
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,JUAN SANCHEZ,Green-Rainbow Party,3,6-3,6,18
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,JUAN SANCHEZ,Green-Rainbow Party,3,7-1,7,19
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,JUAN SANCHEZ,Green-Rainbow Party,3,7-2,7,17
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,JUAN SANCHEZ,Green-Rainbow Party,3,7-3,7,13
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,JUAN SANCHEZ,Green-Rainbow Party,3,7-3A,7,4
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,JUAN SANCHEZ,Green-Rainbow Party,3,8-1,8,27
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,JUAN SANCHEZ,Green-Rainbow Party,3,8-2,8,18
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,JUAN SANCHEZ,Green-Rainbow Party,3,8-3,8,11
malden_state_election_2022_11_08,2022-11-08,state,TREASURER,treasurer,4,DEBORAH B. GOLDBERG,Democratic,1,1-1,1,371
malden_state_election_2022_11_08,2022-11-08,state,TREASURER,treasurer,4,DEBORAH B. GOLDBERG,Democratic,1,1-2,1,445
malden_state_election_2022_11_08,2022-11-08,state,TREASURER,treasurer,4,DEBORAH B. GOLDBERG,Democratic,1,1-3,1,488
malden_state_election_2022_11_08,2022-11-08,state,TREASURER,treasurer,4,DEBORAH B. GOLDBERG,Democratic,1,2-1,2,376
malden_state_election_2022_11_08,2022-11-08,state,TREASURER,treasurer,4,DEBORAH B. GOLDBERG,Democratic,1,2-2,2,380
malden_state_election_2022_11_08,2022-11-08,state,TREASURER,treasurer,4,DEBORAH B. GOLDBERG,Democratic,1,2-3,2,513
malden_state_election_2022_11_08,2022-11-08,state,TREASURER,treasurer,4,DEBORAH B. GOLDBERG,Democratic,1,3-1,3,345
malden_state_election_2022_11_08,2022-11-08,state,TREASURER,treasurer,4,DEBORAH B. GOLDBERG,Democratic,1,3-1A,3,408
malden_state_election_2022_11_08,2022-11-08,state,TREASURER,treasurer,4,DEBORAH B. GOLDBERG,Democratic,1,3-2,3,519
malden_state_election_2022_11_08,2022-11-08,state,TREASURER,treasurer,4,DEBORAH B. GOLDBERG,Democratic,1,3-3,3,693
malden_state_election_2022_11_08,2022-11-08,state,TREASURER,treasurer,4,DEBORAH B. GOLDBERG,Democratic,1,4-1,4,437
malden_state_election_2022_11_08,2022-11-08,state,TREASURER,treasurer,4,DEBORAH B. GOLDBERG,Democratic,1,4-2,4,298
malden_state_election_2022_11_08,2022-11-08,state,TREASURER,treasurer,4,DEBORAH B. GOLDBERG,Democratic,1,4-3,4,447
malden_state_election_2022_11_08,2022-11-08,state,TREASURER,treasurer,4,DEBORAH B. GOLDBERG,Democratic,1,5-1,5,465
malden_state_election_2022_11_08,2022-11-08,state,TREASURER,treasurer,4,DEBORAH B. GOLDBERG,Democratic,1,5-2,5,750
malden_state_election_2022_11_08,2022-11-08,state,TREASURER,treasurer,4,DEBORAH B. GOLDBERG,Democratic,1,5-3,5,281
malden_state_election_2022_11_08,2022-11-08,state,TREASURER,treasurer,4,DEBORAH B. GOLDBERG,Democratic,1,5-3A,5,145
malden_state_election_2022_11_08,2022-11-08,state,TREASURER,treasurer,4,DEBORAH B. GOLDBERG,Democratic,1,6-1,6,670
malden_state_election_2022_11_08,2022-11-08,state,TREASURER,treasurer,4,DEBORAH B. GOLDBERG,Democratic,1,6-2,6,413
malden_state_election_2022_11_08,2022-11-08,state,TREASURER,treasurer,4,DEBORAH B. GOLDBERG,Democratic,1,6-3,6,450
malden_state_election_2022_11_08,2022-11-08,state,TREASURER,treasurer,4,DEBORAH B. GOLDBERG,Democratic,1,7-1,7,387
malden_state_election_2022_11_08,2022-11-08,state,TREASURER,treasurer,4,DEBORAH B. GOLDBERG,Democratic,1,7-2,7,370
malden_state_election_2022_11_08,2022-11-08,state,TREASURER,treasurer,4,DEBORAH B. GOLDBERG,Democratic,1,7-3,7,227
malden_state_election_2022_11_08,2022-11-08,state,TREASURER,treasurer,4,DEBORAH B. GOLDBERG,Democratic,1,7-3A,7,181
malden_state_election_2022_11_08,2022-11-08,state,TREASURER,treasurer,4,DEBORAH B. GOLDBERG,Democratic,1,8-1,8,527
malden_state_election_2022_11_08,2022-11-08,state,TREASURER,treasurer,4,DEBORAH B. GOLDBERG,Democratic,1,8-2,8,425
malden_state_election_2022_11_08,2022-11-08,state,TREASURER,treasurer,4,DEBORAH B. GOLDBERG,Democratic,1,8-3,8,331
malden_state_election_2022_11_08,2022-11-08,state,TREASURER,treasurer,4,CRISTINA CRAWFORD,Libertarian,2,1-1,1,54
malden_state_election_2022_11_08,2022-11-08,state,TREASURER,treasurer,4,CRISTINA CRAWFORD,Libertarian,2,1-2,1,83
malden_state_election_2022_11_08,2022-11-08,state,TREASURER,treasurer,4,CRISTINA CRAWFORD,Libertarian,2,1-3,1,102
malden_state_election_2022_11_08,2022-11-08,state,TREASURER,treasurer,4,CRISTINA CRAWFORD,Libertarian,2,2-1,2,72
malden_state_election_2022_11_08,2022-11-08,state,TREASURER,treasurer,4,CRISTINA CRAWFORD,Libertarian,2,2-2,2,106
malden_state_election_2022_11_08,2022-11-08,state,TREASURER,treasurer,4,CRISTINA CRAWFORD,Libertarian,2,2-3,2,115
malden_state_election_2022_11_08,2022-11-08,state,TREASURER,treasurer,4,CRISTINA CRAWFORD,Libertarian,2,3-1,3,70
malden_state_election_2022_11_08,2022-11-08,state,TREASURER,treasurer,4,CRISTINA CRAWFORD,Libertarian,2,3-1A,3,100
malden_state_election_2022_11_08,2022-11-08,state,TREASURER,treasurer,4,CRISTINA CRAWFORD,Libertarian,2,3-2,3,83
malden_state_election_2022_11_08,2022-11-08,state,TREASURER,treasurer,4,CRISTINA CRAWFORD,Libertarian,2,3-3,3,121
malden_state_election_2022_11_08,2022-11-08,state,TREASURER,treasurer,4,CRISTINA CRAWFORD,Libertarian,2,4-1,4,80
malden_state_election_2022_11_08,2022-11-08,state,TREASURER,treasurer,4,CRISTINA CRAWFORD,Libertarian,2,4-2,4,45
malden_state_election_2022_11_08,2022-11-08,state,TREASURER,treasurer,4,CRISTINA CRAWFORD,Libertarian,2,4-3,4,60
malden_state_election_2022_11_08,2022-11-08,state,TREASURER,treasurer,4,CRISTINA CRAWFORD,Libertarian,2,5-1,5,103
malden_state_election_2022_11_08,2022-11-08,state,TREASURER,treasurer,4,CRISTINA CRAWFORD,Libertarian,2,5-2,5,154
malden_state_election_2022_11_08,2022-11-08,state,TREASURER,treasurer,4,CRISTINA CRAWFORD,Libertarian,2,5-3,5,54
malden_state_election_2022_11_08,2022-11-08,state,TREASURER,treasurer,4,CRISTINA CRAWFORD,Libertarian,2,5-3A,5,9
malden_state_election_2022_11_08,2022-11-08,state,TREASURER,treasurer,4,CRISTINA CRAWFORD,Libertarian,2,6-1,6,168
malden_state_election_2022_11_08,2022-11-08,state,TREASURER,treasurer,4,CRISTINA CRAWFORD,Libertarian,2,6-2,6,105
malden_state_election_2022_11_08,2022-11-08,state,TREASURER,treasurer,4,CRISTINA CRAWFORD,Libertarian,2,6-3,6,129
malden_state_election_2022_11_08,2022-11-08,state,TREASURER,treasurer,4,CRISTINA CRAWFORD,Libertarian,2,7-1,7,60
malden_state_election_2022_11_08,2022-11-08,state,TREASURER,treasurer,4,CRISTINA CRAWFORD,Libertarian,2,7-2,7,69
malden_state_election_2022_11_08,2022-11-08,state,TREASURER,treasurer,4,CRISTINA CRAWFORD,Libertarian,2,7-3,7,58
malden_state_election_2022_11_08,2022-11-08,state,TREASURER,treasurer,4,CRISTINA CRAWFORD,Libertarian,2,7-3A,7,26
malden_state_election_2022_11_08,2022-11-08,state,TREASURER,treasurer,4,CRISTINA CRAWFORD,Libertarian,2,8-1,8,129
malden_state_election_2022_11_08,2022-11-08,state,TREASURER,treasurer,4,CRISTINA CRAWFORD,Libertarian,2,8-2,8,87
malden_state_election_2022_11_08,2022-11-08,state,TREASURER,treasurer,4,CRISTINA CRAWFORD,Libertarian,2,8-3,8,57
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,ANTHONY AMORE,Republican,1,1-1,1,83
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,ANTHONY AMORE,Republican,1,1-2,1,159
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,ANTHONY AMORE,Republican,1,1-3,1,160
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,ANTHONY AMORE,Republican,1,2-1,2,108
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,ANTHONY AMORE,Republican,1,2-2,2,185
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,ANTHONY AMORE,Republican,1,2-3,2,198
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,ANTHONY AMORE,Republican,1,3-1,3,117
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,ANTHONY AMORE,Republican,1,3-1A,3,173
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,ANTHONY AMORE,Republican,1,3-2,3,140
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,ANTHONY AMORE,Republican,1,3-3,3,213
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,ANTHONY AMORE,Republican,1,4-1,4,133
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,ANTHONY AMORE,Republican,1,4-2,4,80
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,ANTHONY AMORE,Republican,1,4-3,4,101
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,ANTHONY AMORE,Republican,1,5-1,5,173
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,ANTHONY AMORE,Republican,1,5-2,5,269
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,ANTHONY AMORE,Republican,1,5-3,5,103
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,ANTHONY AMORE,Republican,1,5-3A,5,28
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,ANTHONY AMORE,Republican,1,6-1,6,237
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,ANTHONY AMORE,Republican,1,6-2,6,167
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,ANTHONY AMORE,Republican,1,6-3,6,204
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,ANTHONY AMORE,Republican,1,7-1,7,109
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,ANTHONY AMORE,Republican,1,7-2,7,127
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,ANTHONY AMORE,Republican,1,7-3,7,94
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,ANTHONY AMORE,Republican,1,7-3A,7,52
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,ANTHONY AMORE,Republican,1,8-1,8,215
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,ANTHONY AMORE,Republican,1,8-2,8,173
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,ANTHONY AMORE,Republican,1,8-3,8,117
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,DIANA DiZOGLIO,Democratic,2,1-1,1,311
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,DIANA DiZOGLIO,Democratic,2,1-2,1,362
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,DIANA DiZOGLIO,Democratic,2,1-3,1,384
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,DIANA DiZOGLIO,Democratic,2,2-1,2,314
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,DIANA DiZOGLIO,Democratic,2,2-2,2,290
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,DIANA DiZOGLIO,Democratic,2,2-3,2,420
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,DIANA DiZOGLIO,Democratic,2,3-1,3,269
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,DIANA DiZOGLIO,Democratic,2,3-1A,3,320
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,DIANA DiZOGLIO,Democratic,2,3-2,3,413
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,DIANA DiZOGLIO,Democratic,2,3-3,3,571
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,DIANA DiZOGLIO,Democratic,2,4-1,4,345
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,DIANA DiZOGLIO,Democratic,2,4-2,4,248
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,DIANA DiZOGLIO,Democratic,2,4-3,4,365
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,DIANA DiZOGLIO,Democratic,2,5-1,5,390
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,DIANA DiZOGLIO,Democratic,2,5-2,5,611
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,DIANA DiZOGLIO,Democratic,2,5-3,5,227
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,DIANA DiZOGLIO,Democratic,2,5-3A,5,122
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,DIANA DiZOGLIO,Democratic,2,6-1,6,575
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,DIANA DiZOGLIO,Democratic,2,6-2,6,351
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,DIANA DiZOGLIO,Democratic,2,6-3,6,363
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,DIANA DiZOGLIO,Democratic,2,7-1,7,317
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,DIANA DiZOGLIO,Democratic,2,7-2,7,283
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,DIANA DiZOGLIO,Democratic,2,7-3,7,181
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,DIANA DiZOGLIO,Democratic,2,7-3A,7,147
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,DIANA DiZOGLIO,Democratic,2,8-1,8,427
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,DIANA DiZOGLIO,Democratic,2,8-2,8,332
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,DIANA DiZOGLIO,Democratic,2,8-3,8,276
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,GLORIA A. CABALLERO-ROCA,Green-Rainbow Party,3,1-1,1,14
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,GLORIA A. CABALLERO-ROCA,Green-Rainbow Party,3,1-2,1,27
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,GLORIA A. CABALLERO-ROCA,Green-Rainbow Party,3,1-3,1,22
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,GLORIA A. CABALLERO-ROCA,Green-Rainbow Party,3,2-1,2,9
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,GLORIA A. CABALLERO-ROCA,Green-Rainbow Party,3,2-2,2,14
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,GLORIA A. CABALLERO-ROCA,Green-Rainbow Party,3,2-3,2,25
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,GLORIA A. CABALLERO-ROCA,Green-Rainbow Party,3,3-1,3,16
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,GLORIA A. CABALLERO-ROCA,Green-Rainbow Party,3,3-1A,3,23
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,GLORIA A. CABALLERO-ROCA,Green-Rainbow Party,3,3-2,3,34
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,GLORIA A. CABALLERO-ROCA,Green-Rainbow Party,3,3-3,3,19
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,GLORIA A. CABALLERO-ROCA,Green-Rainbow Party,3,4-1,4,21
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,GLORIA A. CABALLERO-ROCA,Green-Rainbow Party,3,4-2,4,21
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,GLORIA A. CABALLERO-ROCA,Green-Rainbow Party,3,4-3,4,24
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,GLORIA A. CABALLERO-ROCA,Green-Rainbow Party,3,5-1,5,15
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,GLORIA A. CABALLERO-ROCA,Green-Rainbow Party,3,5-2,5,30
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,GLORIA A. CABALLERO-ROCA,Green-Rainbow Party,3,5-3,5,14
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,GLORIA A. CABALLERO-ROCA,Green-Rainbow Party,3,5-3A,5,3
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,GLORIA A. CABALLERO-ROCA,Green-Rainbow Party,3,6-1,6,34
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,GLORIA A. CABALLERO-ROCA,Green-Rainbow Party,3,6-2,6,20
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,GLORIA A. CABALLERO-ROCA,Green-Rainbow Party,3,6-3,6,19
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,GLORIA A. CABALLERO-ROCA,Green-Rainbow Party,3,7-1,7,13
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,GLORIA A. CABALLERO-ROCA,Green-Rainbow Party,3,7-2,7,17
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,GLORIA A. CABALLERO-ROCA,Green-Rainbow Party,3,7-3,7,9
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,GLORIA A. CABALLERO-ROCA,Green-Rainbow Party,3,7-3A,7,2
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,GLORIA A. CABALLERO-ROCA,Green-Rainbow Party,3,8-1,8,27
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,GLORIA A. CABALLERO-ROCA,Green-Rainbow Party,3,8-2,8,12
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,GLORIA A. CABALLERO-ROCA,Green-Rainbow Party,3,8-3,8,7
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,"DOMINIC GIANNONE, III",Workers Party,4,1-1,1,17
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,"DOMINIC GIANNONE, III",Workers Party,4,1-2,1,11
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,"DOMINIC GIANNONE, III",Workers Party,4,1-3,1,21
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,"DOMINIC GIANNONE, III",Workers Party,4,2-1,2,14
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,"DOMINIC GIANNONE, III",Workers Party,4,2-2,2,19
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,"DOMINIC GIANNONE, III",Workers Party,4,2-3,2,12
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,"DOMINIC GIANNONE, III",Workers Party,4,3-1,3,12
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,"DOMINIC GIANNONE, III",Workers Party,4,3-1A,3,12
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,"DOMINIC GIANNONE, III",Workers Party,4,3-2,3,24
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,"DOMINIC GIANNONE, III",Workers Party,4,3-3,3,24
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,"DOMINIC GIANNONE, III",Workers Party,4,4-1,4,22
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,"DOMINIC GIANNONE, III",Workers Party,4,4-2,4,6
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,"DOMINIC GIANNONE, III",Workers Party,4,4-3,4,21
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,"DOMINIC GIANNONE, III",Workers Party,4,5-1,5,14
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,"DOMINIC GIANNONE, III",Workers Party,4,5-2,5,27
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,"DOMINIC GIANNONE, III",Workers Party,4,5-3,5,7
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,"DOMINIC GIANNONE, III",Workers Party,4,5-3A,5,2
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,"DOMINIC GIANNONE, III",Workers Party,4,6-1,6,21
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,"DOMINIC GIANNONE, III",Workers Party,4,6-2,6,10
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,"DOMINIC GIANNONE, III",Workers Party,4,6-3,6,20
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,"DOMINIC GIANNONE, III",Workers Party,4,7-1,7,11
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,"DOMINIC GIANNONE, III",Workers Party,4,7-2,7,11
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,"DOMINIC GIANNONE, III",Workers Party,4,7-3,7,16
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,"DOMINIC GIANNONE, III",Workers Party,4,7-3A,7,5
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,"DOMINIC GIANNONE, III",Workers Party,4,8-1,8,12
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,"DOMINIC GIANNONE, III",Workers Party,4,8-2,8,10
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,"DOMINIC GIANNONE, III",Workers Party,4,8-3,8,10
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,DANIEL RIEK,Libertarian,5,1-1,1,7
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,DANIEL RIEK,Libertarian,5,1-2,1,5
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,DANIEL RIEK,Libertarian,5,1-3,1,14
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,DANIEL RIEK,Libertarian,5,2-1,2,7
malden_state_election_2022_11_08,2022-11-08,state,AUDITOR,auditor,5,DANIEL RIEK,Libertarian,5,2-2,2,7
